platform,surface,item_id,label,canonical_content_id,canonical_title,content_group,mapping_status,first_date,last_date,first_offered_date,first_offered_basis,first_offered_confidence,recency_basis,grain,sales,gross,net,source_file
ManyVids,ManyVids transaction,,Smelly SSBBW Makes You Worship Ass,Video 0228,Worship My Sweaty Ass,Video,mapped,2026-05-10,2026-05-10,2024-04-22,master content release date,high,sale date,canonical transaction row,1.0,20.983333333333334,12.59,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,SSBBW Slut Seduces You Into Impregnation POV,Video 0218,Seducing You Into Impregnation,Video,mapped,2026-05-10,2026-05-10,2024-03-15,master content release date,high,sale date,canonical transaction row,1.0,16.983333333333334,10.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Gets Horny While Stuffing Pizza,Video 0286,Stuffed and Horny,Video,mapped,2026-05-09,2026-05-09,2026-04-20,master content release date,high,sale date,canonical transaction row,1.0,36.983333333333334,22.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gassy SSBBW Ignores You and Stuffs,Video 0276,Hungry Girlfriend Ignores You,Video,mapped,2026-05-09,2026-05-09,2025-10-18,master content release date,high,sale date,canonical transaction row,1.0,15.983333333333334,9.59,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Wants to Reach 600lbs,Video 0288,Gaining SSBBW Wants to Reach 600lbs,Video,mapped,2026-05-09,2026-05-09,2026-05-04,master content release date,high,sale date,canonical transaction row,1.0,19.983333333333334,11.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Horny SSBBW Fucks Fat Creamy Pussy,Video 0234,Fucking My Creamy Fat Pussy,Video,mapped,2026-05-08,2026-05-08,2024-05-13,master content release date,high,sale date,canonical transaction row,1.0,11.983333333333334,7.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Growing SSBBW Ex Rides You POV,Video 0280,Ex GF Got Fat - Holiday Hookup,Video,mapped,2026-05-08,2026-05-08,2025-12-26,master content release date,high,sale date,canonical transaction row,1.0,21.983333333333334,13.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Dorothy Fucks Wizard POV,Video 0277,Dorothy Returns to Oz POV,Video,mapped,2026-05-08,2026-05-08,2025-11-14,master content release date,high,sale date,canonical transaction row,1.0,23.983333333333334,14.39,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Wife Fucks You POV,Video 0261,Wife Wants to Stop Gaining the Reboot,Video,mapped,2026-05-08,2026-05-08,2025-02-20,master content release date,high,sale date,canonical transaction row,1.0,21.983333333333334,13.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Your Job Depends on How Well You Feed Me,Video 0283,HR Fatty Makes You Her Feeder POV,Video,mapped,2026-05-08,2026-05-08,2026-03-04,master content release date,high,sale date,canonical transaction row,1.0,19.983333333333334,11.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,SSBBW Burps and Farts While Stuffing,Video 0267,SSBBW Burps and Farts While Stuffing,Video,mapped,2026-05-08,2026-05-08,2025-04-16,master content release date,high,sale date,canonical transaction row,1.0,34.983333333333334,20.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Cursed Cake Makes Greedy SSBBW Explode,Video 0271,Co-workers' Revenge: Cake Stuffing and Rapid Growth,Video,mapped,2026-05-08,2026-05-08,2025-07-21,master content release date,high,sale date,canonical transaction row,1.0,27.983333333333334,16.79,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gassy SSBBW Giantess Vores You,Video 0281,Gassy Giantess Gobbles You Up,Video,mapped,2026-05-08,2026-05-08,2026-01-30,master content release date,high,sale date,canonical transaction row,1.0,24.983333333333334,14.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,BBW Dildo Riding and Facial Cumshot,Video 0133,Squirting Dildo Riding and Facial Cumshot,Video,mapped,2026-05-07,2026-05-07,2021-05-24,master content release date,high,sale date,canonical transaction row,1.0,12.983333333333334,7.79,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Wants to Reach 600lbs,Video 0288,Gaining SSBBW Wants to Reach 600lbs,Video,mapped,2026-05-06,2026-05-06,2026-05-04,master content release date,high,sale date,canonical transaction row,1.0,19.983333333333334,11.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Wants to Reach 600lbs,Video 0288,Gaining SSBBW Wants to Reach 600lbs,Video,mapped,2026-05-06,2026-05-06,2026-05-04,master content release date,high,sale date,canonical transaction row,1.0,19.983333333333334,11.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Wants to Reach 600lbs,Video 0288,Gaining SSBBW Wants to Reach 600lbs,Video,mapped,2026-05-05,2026-05-05,2026-05-04,master content release date,high,sale date,canonical transaction row,1.0,19.983333333333334,11.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Gets Horny While Stuffing Pizza,Video 0286,Stuffed and Horny,Video,mapped,2026-05-05,2026-05-05,2026-04-20,master content release date,high,sale date,canonical transaction row,1.0,36.983333333333334,22.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Wants to Reach 600lbs,Video 0288,Gaining SSBBW Wants to Reach 600lbs,Video,mapped,2026-05-05,2026-05-05,2026-05-04,master content release date,high,sale date,canonical transaction row,1.0,19.983333333333334,11.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Fat Dorothy Fucks You to Get to Kansas,Video 0059,Not in Kansas,Video,mapped,2026-05-05,2026-05-05,2019-11-01,master content release date,high,sale date,canonical transaction row,1.0,4.983333333333334,2.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Dorothy Fucks Wizard POV,Video 0277,Dorothy Returns to Oz POV,Video,mapped,2026-05-05,2026-05-05,2025-11-14,master content release date,high,sale date,canonical transaction row,1.0,23.983333333333334,14.39,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Denim Shorts BBW Ass Worship,Video 0159,Jean Shorts Face-Sitting,Video,mapped,2026-05-05,2026-05-05,2022-01-28,master content release date,high,sale date,canonical transaction row,1.0,10.983333333333334,6.59,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Cursed Cake Makes Greedy SSBBW Explode,Video 0271,Co-workers' Revenge: Cake Stuffing and Rapid Growth,Video,mapped,2026-05-05,2026-05-05,2025-07-21,master content release date,high,sale date,canonical transaction row,1.0,27.983333333333334,16.79,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Chubby Hairy Pussy Play,Video 0063,Juicy Pussy Play,Video,mapped,2026-05-04,2026-05-04,2019-11-19,master content release date,high,sale date,canonical transaction row,1.0,4.983333333333334,2.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Shy SSBBW Concierge Fucks You POV,Video 0243,Hotel Concierge Fucking POV,Video,mapped,2026-04-30,2026-04-30,2024-07-10,master content release date,high,sale date,canonical transaction row,1.0,17.983333333333334,10.79,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Fat Horny Housewife Cums and Rides Dildo,Video 0035,Big Horny Housewife,Video,mapped,2026-04-30,2026-04-30,2018-10-11,master content release date,high,sale date,canonical transaction row,1.0,4.983333333333334,2.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Hitachi Makes My Fat Pussy Squirt,Video 0056,Chubby Squirting Pussy,Video,mapped,2026-04-30,2026-04-30,2019-10-05,master content release date,high,sale date,canonical transaction row,1.0,4.983333333333334,2.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Tight Dress Fat Bouncing,Video 0097,Tight Dress Belly Bouncing,Video,mapped,2026-04-30,2026-04-30,2020-07-26,master content release date,high,sale date,canonical transaction row,1.0,5.983333333333333,3.59,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,SSBBW Hanging Belly and Fat Clapping,Video 0215,Heavy Hanging Belly,Video,mapped,2026-04-30,2026-04-30,2024-03-09,master content release date,high,sale date,canonical transaction row,1.0,13.983333333333334,8.39,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gassy SSBBW Ignores You and Stuffs,Video 0276,Hungry Girlfriend Ignores You,Video,mapped,2026-04-30,2026-04-30,2025-10-18,master content release date,high,sale date,canonical transaction row,1.0,15.983333333333334,9.59,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Smokes and Shares Workout Routine,Video 0285,Exercise After Gaining,Video,mapped,2026-04-29,2026-04-29,2026-04-06,master content release date,high,sale date,canonical transaction row,1.0,27.983333333333334,16.79,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Fat Horny Housewife Cums and Rides Dildo,Video 0035,Big Horny Housewife,Video,mapped,2026-04-28,2026-04-28,2018-10-11,master content release date,high,sale date,canonical transaction row,1.0,4.983333333333334,2.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Smoking and Kitchen Tour,Video 0287,The Diet of a Gaining SSBBW,Video,mapped,2026-04-28,2026-04-28,2026-04-27,master content release date,high,sale date,canonical transaction row,1.0,27.983333333333334,16.79,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Gets Horny While Stuffing Pizza,Video 0286,Stuffed and Horny,Video,mapped,2026-04-26,2026-04-26,2026-04-20,master content release date,high,sale date,canonical transaction row,1.0,36.983333333333334,22.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Gets Horny While Stuffing Pizza,Video 0286,Stuffed and Horny,Video,mapped,2026-04-26,2026-04-26,2026-04-20,master content release date,high,sale date,canonical transaction row,1.0,36.983333333333334,22.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Fat Party Girl Gets Wrong Room POV Solo,Video 0153,Fat Party Girl Gets the Wrong Room,Video,mapped,2026-04-25,2026-04-25,2021-11-14,master content release date,high,sale date,canonical transaction row,1.0,11.983333333333334,7.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,SSBBW Ex Wants to Get Pregnant,Video 0249,SSBBW Ex Wants to Get Pregnant,Video,mapped,2026-04-25,2026-04-25,2024-10-27,master content release date,high,sale date,canonical transaction row,1.0,13.983333333333334,8.39,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,BBW Stripper Lets You Fuck in VIP,Video 0143,Stripper Lets You Fuck in VIP - POV solo,Video,mapped,2026-04-25,2026-04-25,2021-09-03,master content release date,high,sale date,canonical transaction row,1.0,12.983333333333334,7.79,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Creampie My Fat Creamy Pussy,Video 0126,Creampie My Pussy,Video,mapped,2026-04-24,2026-04-24,2021-03-25,master content release date,high,sale date,canonical transaction row,1.0,16.983333333333334,10.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Greedy SSBBW Stuffs Whole Thanksgiving Dinner,Video 0279,Greedy SSBBW Stuffs Whole Thanksgiving Dinner,Video,mapped,2026-04-23,2026-04-23,2025-12-01,master content release date,high,sale date,canonical transaction row,1.0,31.983333333333338,19.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Gets Horny While Stuffing Pizza,Video 0286,Stuffed and Horny,Video,mapped,2026-04-22,2026-04-22,2026-04-20,master content release date,high,sale date,canonical transaction row,1.0,36.983333333333334,22.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Smokes and Shares Workout Routine,Video 0285,Exercise After Gaining,Video,mapped,2026-04-22,2026-04-22,2026-04-06,master content release date,high,sale date,canonical transaction row,1.0,27.983333333333334,16.79,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Gets Horny While Stuffing Pizza,Video 0286,Stuffed and Horny,Video,mapped,2026-04-22,2026-04-22,2026-04-20,master content release date,high,sale date,canonical transaction row,1.0,36.983333333333334,22.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Gets Horny While Stuffing Pizza,Video 0286,Stuffed and Horny,Video,mapped,2026-04-22,2026-04-22,2026-04-20,master content release date,high,sale date,canonical transaction row,1.0,36.983333333333334,22.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Gets Horny While Stuffing Pizza,Video 0286,Stuffed and Horny,Video,mapped,2026-04-22,2026-04-22,2026-04-20,master content release date,high,sale date,canonical transaction row,1.0,36.983333333333334,22.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Gaining SSBBW Gets Horny While Stuffing Pizza,Video 0286,Stuffed and Horny,Video,mapped,2026-04-21,2026-04-21,2026-04-20,master content release date,high,sale date,canonical transaction row,1.0,36.983333333333334,22.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Stuffed SSBBW Wife Wants to Fuck,Video 0247,Anniversary Fuck POV,Video,mapped,2026-04-21,2026-04-21,2024-07-25,master content release date,high,sale date,canonical transaction row,1.0,19.983333333333334,11.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,BBW Rides Your Face and Cock POV,Video 0130,Riding Your Face and Your Cock POV,Video,mapped,2026-04-21,2026-04-21,2021-04-29,master content release date,high,sale date,canonical transaction row,1.0,13.983333333333334,8.39,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,SSBBW Giantess Rubs Pussy on You,Video 0239,SSBBW Giantess Rubs Pussy on You,Video,mapped,2026-04-21,2026-04-21,2024-06-21,master content release date,high,sale date,canonical transaction row,1.0,14.983333333333334,8.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Horny SSBBW Fucks Fat Creamy Pussy,Video 0234,Fucking My Creamy Fat Pussy,Video,mapped,2026-04-21,2026-04-21,2024-05-13,master content release date,high,sale date,canonical transaction row,1.0,11.983333333333334,7.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Shy SSBBW Concierge Fucks You POV,Video 0243,Hotel Concierge Fucking POV,Video,mapped,2026-04-20,2026-04-20,2024-07-10,master content release date,high,sale date,canonical transaction row,1.0,17.983333333333334,10.79,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Fat Ass SSBBW Masturbates for You,Video 0236,Teasing You in My Mini Skirt,Video,mapped,2026-04-17,2026-04-17,2024-06-07,master content release date,high,sale date,canonical transaction row,1.0,10.983333333333334,6.59,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Fat Witch Needs Your Cum for Her Potion,Video 0201,Witch's Brew,Video,mapped,2026-04-17,2026-04-17,2023-10-18,master content release date,high,sale date,canonical transaction row,1.0,15.983333333333334,9.59,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Horny SSBBW Squirts on First Date POV,Video 0225,Squirting on the First Date,Video,mapped,2026-04-17,2026-04-17,2024-04-10,master content release date,high,sale date,canonical transaction row,1.0,21.983333333333334,13.19,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,BBW Wants You to Stroke for Her Fat,Video 0047,Fat Girl in Skimpy Lingerie,Video,mapped,2026-04-17,2026-04-17,2019-05-28,master content release date,high,sale date,canonical transaction row,1.0,4.983333333333334,2.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,Fatty Cums in Fishnet Dress,Video 0042,Lady in Black,Video,mapped,2026-04-17,2026-04-17,2019-03-21,master content release date,high,sale date,canonical transaction row,1.0,4.983333333333334,2.99,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,SSBBW Solo POV BJ and Fuck,Video 0188,SSBBW Solo POV BJ and Fuck,Video,mapped,2026-04-17,2026-04-17,2023-07-21,master content release date,high,sale date,canonical transaction row,1.0,13.983333333333334,8.39,2026-06-09_18-40-33_manyvids_clipboard.txt
ManyVids,ManyVids transaction,,SSBBW Ex Wants to Get Pregnant,Video 0249,SSBBW Ex Wants to Get Pregnant,Video,mapped,2026-04-17,2026-04-17,2024-10-27,master content release date,high,sale date,canonical transaction row,1.0,13.983333333333334,8.39,2026-06-09_18-40-33_manyvids_clipboard.txt
